wn_synset,bn:id,pos,lemmata EN,definition,lemmata NL,is it related to music?,note,removed EN,removed NL
,bn:01147212n,,"ivorian_hip_hop, ivoirian_hip_hop","Hip hop is a major part of the popular music of Côte d'Ivoire, and has been fused with many of the country's native styles, such as zouglou.",ivoriaanse_hip_hop,YES,,,
,bn:00335394n,,"italian_rock, rock_music_in_italy",Italian rock is a form of rock music produced primarily in Italy.,italiaanse_rock,YES,,,
,bn:00403520n,,"israeli_hip_hop, hebrew_hip_hop, israeli_rap, hebrew_rap, israeli_hop_hop, shai_haddad, israeli_hiphop",Israeli hip hop refers to hip hop and rap music in Israel.,Israëlische_hiphop,YES,,,
,bn:00403520n,,"israeli_hip_hop, hebrew_hip_hop, israeli_rap, hebrew_rap, israeli_hop_hop, shai_haddad, israeli_hiphop",Israeli hip hop refers to hip hop and rap music in Israel.,hebreeuwse_hiphop,YES,,,
,bn:02539846n,,ison,"Ison is a drone note, or a slow-moving lower vocal part, used in Byzantine chant and some related musical traditions to accompany the melody, thus enriching the singing.",ison,YES,,,
,bn:00791149n,,iroquois_music,The Iroquois is a confederacy of six Native American tribes.,iroquois_muziek,YES,,,
,bn:14586035n,,"irish_fiddle, irish_fiddling, irish_fiddlers, irish_fiddle_playing",The Celtic fiddle is one of the most important instruments in the traditional repertoire of Celtic music.,ierse_viool,YES,,,
,bn:03184056n,,"inuit_music, pisik, intuit, inuit_musical_instruments","Traditional Inuit music, the music of the Inuit, has been based on drums used in dance music as far back as can be known, and a vocal style called katajjaq has become of interest in Canada and abroad.",inuit_muziek,YES,,,
,bn:15908091n,,intonarumori,Intonarumori are experimental musical instruments invented and built by the Italian futurist Luigi Russolo between roughly 1910 and 1930.,intonarumori,YES,,,
,bn:03112617n,,instrument-switch,Instrument-switching is a practice of live musicians in which musicians trade their instruments and perform with an instrument with which they are usually not associated.,instrument_schakelaar,YES,,,
,bn:14225843n,,"insertion_aria, interpolated_aria, aria_di_baule, trunk_aria, interpolation_aria",An insertion aria is an aria sung in an opera for which it was not composed.,geïnterpoleerde_aria,YES,,,
,bn:01209128n,,innu_music,The Innu are among the First Nations of Canada.,innu_muziek,YES,,,
,bn:00220566n,,"industrial_folk_music, industrial_folk_song, industrial_ballad, industrial_work_song, industrial_folk, industrial_labour_song","Industrial folk music, industrial folk song, industrial work song or working song is a subgenre of folk or traditional music that developed from the 18th century, particularly in Britain and North America, with songs dealing with the lives and experiences of industrial workers.",industrial_folk_music,YES,,,
,bn:00741640n,,indonesian_popular_music_recordings,"Recorded music is a reflection of modern Indonesian history and culture—specifically class consciousness, economics and post-colonial identity.",indonesische_populaire_muziek_opnamen,YES,,,
,bn:00649504n,,indonesian_hip_hop,Indonesian hip hop is hip hop music performed in Indonesia.,indonesische_hip_hop,YES,,,
,bn:02544313n,,"indo_pop, indonesian_pop, indonesian_popular_music","Indo-pop also known as Indonesian pop is loosely defined as Indonesian pop music; however, in a wider sense it can also encompass Indonesian pop culture, which also includes Indonesian cinema and sinetrons.",indonesische_pop,YES,,,
,bn:03403563n,,"indo_jazz, indian_jazz","Indo jazz is a musical genre consisting of jazz, classical and Indian influences.",indo_jazz,YES,,,
,bn:03403563n,,"indo_jazz, indian_jazz","Indo jazz is a musical genre consisting of jazz, classical and Indian influences.",indiase_jazz,YES,,,
,bn:00751975n,,"incomplete_repetition, aabc_form","Incomplete repetition is a musical form featuring two large sections, the second being a partial or incomplete re-presentation or repetition of the first.",aabc_vorm,YES,,,
,bn:02673573n,,"improvisation_in_music_therapy, clinical_improvisation",In music therapy improvisation is defined as a process where the client and therapist relate to each other.,improvisatie_in_muziektherapie,YES,,,
,bn:14754263n,,"illustrated_song, illustrated_songs, illustrated_song_slide",An illustrated song is a type of performance art and was a popular form of entertainment in the early 20th century in the United States.,geïllustreerd_lied,YES,,,
,bn:02332112n,,ikinimba,Ikinimba is probably the most revered musical tradition in Rwanda.,ikinimba,YES,,,
,bn:02576639n,,"igbo_music, igbo_traditional_music, ibo_music","Igbo music is the music of the Igbo people, who are indigenous to the southeastern part of Nigeria.",igbo_muziek,YES,,,
,bn:00436256n,,hymn_concertato,"The Hymn concertato is a genre of hymn arrangement for choir in which varied treatments of stanzas are written out, all based on the familiar tune, and almost always ending with a verse for the congregation to join on.",concertato_hymne,YES,,,
,bn:01974344n,,"hungarian_rock, rock_music_in_hungary, hungarian_alternative",Hungarian rock has been a part of the popular music of Hungary since the early 1960s.,hongaarse_rock,YES,,,
,bn:16246265n,,hungarian_pop,Hungarian pop is the pop music scene of Hungary.,hongaarse_pop,YES,,,
,bn:02114112n,,hungarian_opera,"The origins of Hungarian opera can be traced to the late 18th century, with the rise of imported opera and other concert styles in cities like Pozsony, Kismarton, Nagyszeben and Budapest.",hongaarse_opera,YES,,,
,bn:16250722n,,hungarian_metal,Hungarian metal is the metal music scene of Hungary.,hongaarse_metal,YES,,,
,bn:03239492n,,"hun, tsuchibue",The hun is a Korean Xun -like flute made of baked clay or other ceramics.,hun,YES,,,
,bn:03239492n,,"hun, tsuchibue",The hun is a Korean Xun -like flute made of baked clay or other ceramics.,tsuchibue,YES,,,
,bn:03603363n,,"houston_noise, houston_noise_bands","Houston noise is a subgenre of noise rock, centered in Houston, Texas.",houston_noise,YES,,,
,bn:01367859n,,"horror_film_score, horror_film_scores",A horror film score is music used and often specially written for films in the horror genre.,horror_film_muziek,YES,,,
,bn:02797745n,,hori,"Hori is a genre of semi-classical singing, popular in Uttar Pradesh and Bihar.",hori,YES,,,
,bn:03816996n,,"hora_lungă, cintec_lung, cîntec_lung, hora_lunga","Hora lungă, is a Romanian regional folksong style characterized by the union of a lyrical text and improvisational melody.",hora_lungă,YES,,,
,bn:03816996n,,"hora_lungă, cintec_lung, cîntec_lung, hora_lunga","Hora lungă, is a Romanian regional folksong style characterized by the union of a lyrical text and improvisational melody.",cintec_lung,YES,,,
,bn:03816996n,,"hora_lungă, cintec_lung, cîntec_lung, hora_lunga","Hora lungă, is a Romanian regional folksong style characterized by the union of a lyrical text and improvisational melody.",cîntec_lung,YES,,,
,bn:03816996n,,"hora_lungă, cintec_lung, cîntec_lung, hora_lunga","Hora lungă, is a Romanian regional folksong style characterized by the union of a lyrical text and improvisational melody.",hora_lunga,YES,,,
,bn:03348278n,,hoover_sound,"Hoover sound refers to a particular synthesizer sound in electronic music, commonly used in gabber, breakbeat hardcore, trance and hard house.",hoover_sound,YES,,,
,bn:00044721n,,hoot,A loud raucous cry (as of an owl),gehuil,YES,,,
,bn:00332053n,,hong_kong_musical_tongue_twister,A Hong Kong musical tongue twister is a melody rhyme that follow a musical tune.,hong_kong_muzikale_tongbreker,YES,,,
,bn:01874428n,,hong_kong_hip_hop,Hip hop can be traced in Hong Kong from the early 1990s with singers such as Sandy Lam and Shirley Kwan.,hongkonse_hip_hop,YES,,,
,bn:01570598n,,"hom, hompak",Hom is a generic Yucatec Maya name used for a class of trumpet-like musical wind instruments found in pre-Columbian and traditional music among the Maya peoples of Mesoamerica.,hom,YES,,,
,bn:01570598n,,"hom, hompak",Hom is a generic Yucatec Maya name used for a class of trumpet-like musical wind instruments found in pre-Columbian and traditional music among the Maya peoples of Mesoamerica.,hompak,YES,,,
,bn:03881547n,,"holophonics, virtual_barbershop",Holophonics is a binaural recording system created by Hugo Zuccarelli that is based on the claim that the human auditory system acts as an interferometer.,holofonie,YES,,,
,bn:00227628n,,"hokkien_pop, taiwanese_popular_music, taiwanese_pop, taiwanese_hokkien_popular_music","Taiwanese pop, Tai-pop, T-pop, Minnan Pop and Taiwanese song, is a popular music genre sung in Taiwanese Hokkien and produced mainly in Taiwan.",hokkien_pop,YES,,,
,bn:00227628n,,"hokkien_pop, taiwanese_popular_music, taiwanese_pop, taiwanese_hokkien_popular_music","Taiwanese pop, Tai-pop, T-pop, Minnan Pop and Taiwanese song, is a popular music genre sung in Taiwanese Hokkien and produced mainly in Taiwan.",taiwanese_populaire_muziek,YES,,,
,bn:00227628n,,"hokkien_pop, taiwanese_popular_music, taiwanese_pop, taiwanese_hokkien_popular_music","Taiwanese pop, Tai-pop, T-pop, Minnan Pop and Taiwanese song, is a popular music genre sung in Taiwanese Hokkien and produced mainly in Taiwan.",taiwanese_pop,YES,,,
,bn:00227628n,,"hokkien_pop, taiwanese_popular_music, taiwanese_pop, taiwanese_hokkien_popular_music","Taiwanese pop, Tai-pop, T-pop, Minnan Pop and Taiwanese song, is a popular music genre sung in Taiwanese Hokkien and produced mainly in Taiwan.",taiwanese_hokkien_populaire_muziek,YES,,,
,bn:03702217n,,hofii,"Hofii is a form of female vocal folk music that is believed to have originated from Tlemcen, Algeria.",hofii,YES,,,
,bn:03879857n,,history_of_sonata_form,Sonata form is one of the most influential ideas in the history of Western classical music.,geschiedenis_van_de_sonate_vorm,YES,,,
,bn:03182869n,,"history_of_music_publishing, music_printing_and_publishing, printing_&_publishing_of_music, printing_music, music_printing","Music publishing is the business of creating, producing and distributing printed musical scores, parts, and books in various types of music notation, while ensuring that the composer, songwriter and other creators receive credit and royalties or other payment.",geschiedenis_van_het_uitgeveren_van_muziek,YES,,,
,bn:01756037n,,"history_of_music_in_the_biblical_period, music_of_the_canaanites, biblical_music, history_of_music_of_the_bible, music_as_a_divine_art, music_in_the_bible, music_of_the_bible, bible_music",Knowledge of the biblical period is mostly from literary references in the Bible and post-biblical sources.,bijbelse_muziek,YES,,,
,bn:03869013n,,"history_of_multitrack_recording, 32-track_digital_recorder","Multitrack recording of sound is the process in which sound and other electro-acoustic signals are captured on a recording medium such as magnetic tape, which is divided into two or more audio tracks that run parallel with each other.",geschiedenis_van_multitrack-opname,YES,,,
,bn:00507794n,,history_of_cajun_music,"Cajun music has its roots based in the ballads of the French-speaking Acadians of Canada, and in country music.",geschiedenis_van_cajunmuziek,YES,,,
,bn:01740157n,,"historical_classical_music_recordings, historical_classical_music_recording","Historical classical music recordings are generally classical music recordings made prior to the stereo era of vinyl disc recording, which began around 1957.",opname_van_historische_klassieke_muziek,YES,,,
,bn:02808843n,,"hip_hop_skit, rap_skit, skit_track, skit","A hip hop skit is a form of sketch comedy that appears on a hip hop album or mixtape, and is usually written and performed by the artists themselves.",hip_hop_skit,YES,,,
,bn:02808843n,,"hip_hop_skit, rap_skit, skit_track, skit","A hip hop skit is a form of sketch comedy that appears on a hip hop album or mixtape, and is usually written and performed by the artists themselves.",rap_skit,YES,,,
,bn:02808843n,,"hip_hop_skit, rap_skit, skit_track, skit","A hip hop skit is a form of sketch comedy that appears on a hip hop album or mixtape, and is usually written and performed by the artists themselves.",skit_track,YES,,,
,bn:02808843n,,"hip_hop_skit, rap_skit, skit_track, skit","A hip hop skit is a form of sketch comedy that appears on a hip hop album or mixtape, and is usually written and performed by the artists themselves.",skit,YES,,,
,bn:00750078n,,"hindu_music, hindu_songs",Hindu music is music created for or influenced by Hinduism.,hindoeïstische_muziek,YES,,,
,bn:01548039n,,"hindi_dance_music, hindi_dance_songs, item_boy, hindi_style_dance_songs, bollywood_cabaret_song, bollywood_dance",Hindi dance music encompasses a wide range of songs predominantly featured in the Bollywood film industry with a growing worldwide attraction.,hindi_dansmuziek,YES,,,
,bn:00626514n,,"hiérodrame, hierodrame","Hiérodrame Gr. ἱερὀς, sacred and δρᾶμα, drama is a French musical work for two or more voices,with a plot drawn from the Bible.",hiérodrame,YES,,,
,bn:00626514n,,"hiérodrame, hierodrame","Hiérodrame Gr. ἱερὀς, sacred and δρᾶμα, drama is a French musical work for two or more voices,with a plot drawn from the Bible.",hierodrame,YES,,,
,bn:02813857n,,"hauptstimme, hauptsatz, primary_voice, counter-melodies, 𝆧, 𝆦, secondary_voice, 𝆨, hauptrhythmen, countermelodies, seitensatz, nebenstimme, counter_melody, hauptrhythmus, secondary_melody","In music, Hauptstimme or Hauptsatz is the main voice, chief part; i.e., the contrapuntal or melodic line of primary importance, in opposition to Nebenstimme.",hauptstimme,YES,,,
,bn:02813857n,,"hauptstimme, hauptsatz, primary_voice, counter-melodies, 𝆧, 𝆦, secondary_voice, 𝆨, hauptrhythmen, countermelodies, seitensatz, nebenstimme, counter_melody, hauptrhythmus, secondary_melody","In music, Hauptstimme or Hauptsatz is the main voice, chief part; i.e., the contrapuntal or melodic line of primary importance, in opposition to Nebenstimme.",hauptsatz,YES,,,
,bn:02813857n,,"hauptstimme, hauptsatz, primary_voice, counter-melodies, 𝆧, 𝆦, secondary_voice, 𝆨, hauptrhythmen, countermelodies, seitensatz, nebenstimme, counter_melody, hauptrhythmus, secondary_melody","In music, Hauptstimme or Hauptsatz is the main voice, chief part; i.e., the contrapuntal or melodic line of primary importance, in opposition to Nebenstimme.",primaire_stem,YES,,,
,bn:00842254n,,"harmonica_techniques, blues-harp, cross_harping, cross_harp","There are numerous techniques available for harmonica, including bending, overbending, and tongue blocking.",mondharmonica_technieken,YES,,,
,bn:00952399n,,"harmonic_major_scale, harmonic_major","In music theory, the harmonic major scale is a musical scale found in some music from the common practice era and now used occasionally, most often in jazz.",harmonisch_majeur_toonladder,YES,,,
,bn:00169302n,,"hanukkah_music, chanukah_music, chanukah_songs, chaunkah_songs, hanukkah_songs, chaunkah_music",Hanukkah music contains several songs associated with the festival of Hanukkah.,Chanoeka_muziek,YES,,,
,bn:01796625n,,"gypsy_style, gipsy_style, finnish_gypsy_songs","The term gypsy style refers to the typical way East European music is played in coffeehouses and restaurants, at parties, and sometimes on-stage, in European cities.",gypsy_stijl,YES,,,
,bn:03419882n,,"guqin_notation, qin_notation","The notation of the guqin is a unique form of tablature for the Chinese musical instrument, with a history of over 1,500 years, still in use today.",guqin_notatie,YES,,,
,bn:03419882n,,"guqin_notation, qin_notation","The notation of the guqin is a unique form of tablature for the Chinese musical instrument, with a history of over 1,500 years, still in use today.",qin_notatie,YES,,,
,bn:01644539n,,"gunjac, gunjci",The gunjac or bajs is a violoncello-like Croatian instrument but with only two strings.,gunjac,YES,,,
,bn:01644539n,,"gunjac, gunjci",The gunjac or bajs is a violoncello-like Croatian instrument but with only two strings.,gunjci,YES,,,
,bn:01530428n,,"guitarrón, guitaron, guitarron","Guitarrón or guitarron is a common name for a number of stringed instruments found in Latin America and may refer to: Guitarrón argentino, a six-stringed musical instrument from Argentina Guitarrón chileno, a 25-stringed, plucked instrument from Chile Guitarrón mexicano, a six-stringed, plucked instrument from Mexico Niibori-style Guitarrón, an instrument 2 octaves below the standard guitar, as per 1, used in Guitar Orchestras",guitaron,YES,,,
,bn:00531658n,,guitarro,"The Guitarro is a small, baroque, five-stringed guitar from Aragon, slightly larger than the requinto or cavaquinho.",guitarro,YES,,,
,bn:02548604n,,guitarra_de_canya,"The guitarra de canya is a Spanish percussion instrument made from several reeds or bones, suspended by cords in a row and hung from the neck.",guitarra_de_canya,YES,,,
,bn:01589200n,,guitar_wiring,"Guitar wiring refers to the electrical components, and interconnections thereof, inside an electric guitar.",gitaar_bedrading,YES,,,
,bn:03260667n,,"guitar_showmanship, guitar_moves, guitar_stunt","Guitar showmanship involves gimmicks, jumps, or other stunts with a guitar.",gitaar_stunt,YES,,,
,bn:01069524n,,"guitar_picking, picking_technique, double_picking, plectrum_technique, chickin_pickin'",Guitar picking is a group of hand and finger techniques a guitarist uses to set guitar strings in motion to produce audible notes.,picking,YES,,,
,bn:01624328n,,guerrilla_punk,Guerrilla punk is not as much a subgenre of punk rock as it is a movement or mentality.,guerrilla punk,YES,,,
,bn:03825675n,,"gudi, jiahu_gudi, gudi_flute, jiahu_flutes, jiahu_flute","The Jiahu gǔdí is the oldest known musical instrument from China, dating back to around 7000 BC.",gudi,YES,,,
,bn:03825675n,,"gudi, jiahu_gudi, gudi_flute, jiahu_flutes, jiahu_flute","The Jiahu gǔdí is the oldest known musical instrument from China, dating back to around 7000 BC.",jiahu_gudi,YES,,,
,bn:03825675n,,"gudi, jiahu_gudi, gudi_flute, jiahu_flutes, jiahu_flute","The Jiahu gǔdí is the oldest known musical instrument from China, dating back to around 7000 BC.",gudi_fluit,YES,,,
,bn:03825675n,,"gudi, jiahu_gudi, gudi_flute, jiahu_flutes, jiahu_flute","The Jiahu gǔdí is the oldest known musical instrument from China, dating back to around 7000 BC.",jiahu_fluit,YES,,,
,bn:00125517n,,guban,"The term guban refers collectively to a small drum and paiban, which are played simultaneously, by a single player, in traditional Chinese music.",guban,YES,,,
,bn:02211213n,,"guatemalan_rock, rock_chapin",Guatemalan Rock or Rock Chapín is a genre of rock music which has been developing in Guatemala since the mid-1970s.,guatemalteekse_rock,YES,,,
,bn:02991555n,,"guangdong_music, music_of_guangdong, cantonese_folk_song",Music of Guangdong is a synthesis of a number of local Guangdong folk music styles.,guangdong_muziek,YES,,,
,bn:16648281n,,greek_music_in_israel,Greek music in Israel is very popular and Greek musicians often visit Israel while on world tours.,griekse_muziek_in_Israël,YES,,,
,bn:16711324n,,"grass_dance, grass_dancer, rainbow_crow",The Grass dance or Omaha dance is a style of modern Native American men's pow wow dancing originating in the warrior societies on the Northern Great Plains.,gras_dans,YES,,,
,bn:02154705n,,"granaína, granaina, granainas, granaínas",Granaína is a flamenco style of singing and guitar playing from Granada.,granaína,YES,,,
,bn:02154705n,,"granaína, granaina, granainas, granaínas",Granaína is a flamenco style of singing and guitar playing from Granada.,granaina,YES,,,
,bn:02154705n,,"granaína, granaina, granainas, granaínas",Granaína is a flamenco style of singing and guitar playing from Granada.,granainas,YES,,,
,bn:02154705n,,"granaína, granaina, granainas, granaínas",Granaína is a flamenco style of singing and guitar playing from Granada.,granaínas,YES,,,
,bn:15441448n,,"gralla, gralla_catalan_instrument","The gralla, also known as grall de pastor, xaramita o xirimita, is a traditional Catalan double reed instrument in the shawm family classified in the group 422.112 in the Hornbostel-Sachs system.",gralla_catalaans_instrument,YES,,,
,bn:00228109n,,"goema, ghomma","Goema, also written Ghomma and Gomma, is a type of hand drum used in the Cape Minstrel Carnival and in Cape Jazz in Cape Town.",goema,YES,,,
,bn:00228109n,,"goema, ghomma","Goema, also written Ghomma and Gomma, is a type of hand drum used in the Cape Minstrel Carnival and in Cape Jazz in Cape Town.",ghomma,YES,,,
,bn:03460400n,,"glock-guitar, klockspelsgitarren",A glock-guitar is a percussion instrument in the idiophone instrument family.,glock-gitaar,YES,,,
,bn:01296070n,,"glasschord, glasscord",The glasschord is a crystallophone that resembles the celesta but uses keyboard-driven hammers to strike glass bars instead of metal bars.,glasschord,YES,,,
,bn:01429249n,,glass_marimba,The glass marimba is a type of idiophone also known as a vitrephone or crystallophone.,glass_marimba,YES,,,
,bn:01850639n,,gitmo_playlist,"The Gitmo playlist refers to the songs ""blasted"" at inmates held by the United States at Guantanamo Bay prison in Cuba during the War on Terror.",gitmo_playlist,YES,,,
,bn:00937700n,,giga,"The giga was a type of bowed lyre, it was very popular especially in Norway, but also common to find in England, Iceland and Denmark.",giga,YES,,,
,bn:03599067n,,gibson_les_paul_bass,"The Gibson Les Paul bass is a bass guitar first manufactured by Gibson in 1969, just after the relaunch of the Les Paul guitar in 1968.",gibson_les_paul_bas,YES,,,
,bn:14661071n,,ghost_band,"A ghost band is, in the case of big band jazz, a band that performs under the original name of a deceased leader.",ghost_band,YES,,,
,bn:01965106n,,"genggong, gamelan_genggong",The genggong is a kind of jew's harp used in the music of Bali.,genggong,YES,,,
,bn:01965106n,,"genggong, gamelan_genggong",The genggong is a kind of jew's harp used in the music of Bali.,gamelan_genggong,YES,,,
,bn:16468417n,,gatra,"A gatra is a unit of melody in Javanese gamelan music, analogous to a measure in Western music.",gatra,YES,,,
,bn:00239331n,,"gangtai, gang_tai",Gangtai are the C-pop artists and musical style from Hong Kong or Taiwan.,gangtai,YES,,,
,bn:00239331n,,"gangtai, gang_tai",Gangtai are the C-pop artists and musical style from Hong Kong or Taiwan.,gang_tai,YES,,,
,bn:03481994n,,"gamelan_gong_gede, gong_gede","Gamelan gong gede, meaning ""gamelan with the large gongs"", is a form of the ceremonial gamelan music of Bali, dating from the court society of the fifteenth and sixteenth centuries, associated historically with public ceremonies and special occasions such as temple festivals.",gamelan_gong_gede,YES,,,
,bn:03481994n,,"gamelan_gong_gede, gong_gede","Gamelan gong gede, meaning ""gamelan with the large gongs"", is a form of the ceremonial gamelan music of Bali, dating from the court society of the fifteenth and sixteenth centuries, associated historically with public ceremonies and special occasions such as temple festivals.",gong_gede,YES,,,
,bn:02314763n,,"g_run, g-run, flatt_run","In bluegrass and other music, the G run, or Flatt run, is a stereotypical ending used as a basis for improvisation on the guitar.",g_run,YES,,,
,bn:02314763n,,"g_run, g-run, flatt_run","In bluegrass and other music, the G run, or Flatt run, is a stereotypical ending used as a basis for improvisation on the guitar.",g-run,YES,,,
,bn:02314763n,,"g_run, g-run, flatt_run","In bluegrass and other music, the G run, or Flatt run, is a stereotypical ending used as a basis for improvisation on the guitar.",flatt_run,YES,,,
,bn:16687117n,,"fuzz_bass, fuzz-bass, overdriven_bass, bass_overdrive, bass_drive, fuzzbass, overdrive_bass, bass_distortion","Fuzz bass, also called ""bass overdrive"" or ""bass distortion"", is a style of playing the electric bass or modifying its signal that produces a buzzy, distorted, overdriven sound, which the name implies in an onomatopoetic fashion.",fuzz_bas,YES,,,
,bn:16687117n,,"fuzz_bass, fuzz-bass, overdriven_bass, bass_overdrive, bass_drive, fuzzbass, overdrive_bass, bass_distortion","Fuzz bass, also called ""bass overdrive"" or ""bass distortion"", is a style of playing the electric bass or modifying its signal that produces a buzzy, distorted, overdriven sound, which the name implies in an onomatopoetic fashion.",fuzz-bass,YES,,,
,bn:16687117n,,"fuzz_bass, fuzz-bass, overdriven_bass, bass_overdrive, bass_drive, fuzzbass, overdrive_bass, bass_distortion","Fuzz bass, also called ""bass overdrive"" or ""bass distortion"", is a style of playing the electric bass or modifying its signal that produces a buzzy, distorted, overdriven sound, which the name implies in an onomatopoetic fashion.",overdriven_bass,YES,,,
,bn:16687117n,,"fuzz_bass, fuzz-bass, overdriven_bass, bass_overdrive, bass_drive, fuzzbass, overdrive_bass, bass_distortion","Fuzz bass, also called ""bass overdrive"" or ""bass distortion"", is a style of playing the electric bass or modifying its signal that produces a buzzy, distorted, overdriven sound, which the name implies in an onomatopoetic fashion.",bas_overdrijven,YES,,,
,bn:16687117n,,"fuzz_bass, fuzz-bass, overdriven_bass, bass_overdrive, bass_drive, fuzzbass, overdrive_bass, bass_distortion","Fuzz bass, also called ""bass overdrive"" or ""bass distortion"", is a style of playing the electric bass or modifying its signal that produces a buzzy, distorted, overdriven sound, which the name implies in an onomatopoetic fashion.",bas_vervorming,YES,,,
,bn:15819121n,,future_garage,"Future garage is a genre of electronic music that incorporates a variety of influences from UK garage and softer elements from 2-step garage, leading to an off-kilter rhythmic style.",future_garage,YES,,,
,bn:16146539n,,fusiles,"Fusiles, also known as arte de fusil was a shift in the Mexican music industry towards more exact covers of foreign rock.",fusiles,YES,,,
,bn:03651803n,,"fungi, scratch_band, music_of_the_british_virgin_islands:_fungi, quelbe",Fungi is the name given to the local musical form of the British Virgin Islands.,fungi,YES,,,
,bn:03651803n,,"fungi, scratch_band, music_of_the_british_virgin_islands:_fungi, quelbe",Fungi is the name given to the local musical form of the British Virgin Islands.,,YES,,,
,bn:01048546n,,french_classical_music,"French classical music began with the sacred music of the Roman Catholic Church, with written records predating the reign of Charlemagne.",franse_klassieke_muziek,YES,,,
,bn:03161683n,,"french_bagpipes, cornemuse","French bagpipes cover a wide range and variety of styles of bagpipes and piping, from the Celtic piping and Music of Brittany to the Northern Occitan's cabrette.",franse_doedelzak,YES,,,
,bn:03161683n,,"french_bagpipes, cornemuse","French bagpipes cover a wide range and variety of styles of bagpipes and piping, from the Celtic piping and Music of Brittany to the Northern Occitan's cabrette.",hoornvlies,YES,,,
,bn:01226973n,,"free-bass_system, free_bass_accordion, free_bass, free_bass_accordions, free-bass_accordions, free-bass_accordion, free_bass_systems, free_bass_system","A free-bass system is a system of left-hand bass buttons on an accordion, arranged to give the performer greater access to playing melodies on the left-hand manual of the instrument and to forming one's own chords, by providing a buttonboard of single-note buttons with a range of three octaves or more, in contrast to the standard Stradella bass system which only allows bass notes and preset major, minor, dominant seventh, and diminished chords.",free_bass_systeem,YES,,,
,bn:00653475n,,"free_music, libre_music","Free music can also mean free improvisation: improvised music without any rules, and not in any particular style.",vrije_muziek,YES,,,
,bn:01922731n,,free_bowing,"In a symphony orchestra, free bowing is a performance technique used by a string section to create a fuller sound than can be achieved by synchronized bowing.",free_bowing,YES,,,
,bn:15737483n,,"fragmentation, fragment, musical_fragment","In music composition, fragmentation is the use of fragments or the ""division of a musical idea ",fragmentatie,YES,,,
,bn:15737483n,,"fragmentation, fragment, musical_fragment","In music composition, fragmentation is the use of fragments or the ""division of a musical idea ",muzikaal_fragment,YES,,,
,bn:00036112n,,fourth,The musical interval between one note and another four notes away from it,kwart,YES,,,
,bn:03800985n,,footed_drum,"A footed drum is a class of membranophone, of Native American and Polynesian origin, characterized by an open area at the bottom of the instrument, held by feet.",trommel_op_voet,YES,,,
,bn:00490300n,,foot_drum,"For another term, see footed drum A foot drum is any type of drum that is typically played by striking it with the bare foot or pedal and beater combination.",voet_trommel,YES,,,
,bn:00490300n,,foot_drum,"For another term, see footed drum A foot drum is any type of drum that is typically played by striking it with the bare foot or pedal and beater combination.",pedale_trom,YES,,,
,bn:00217689n,,folk_ragtime,"Folk ragtime is a subgenre of ragtime, a distinctly American music.",volkse_ragtime,YES,,,
,bn:02877110n,,flute_sonata,"A flute sonata is a sonata usually for flute and piano, though occasionally other accompanying instruments may be used.",fluit_sonate,YES,,,
,bn:00501816n,,floyara,The floyara is a more perfected form of the sopilka.,floyara,YES,,,
,bn:02317267n,,"flexing, flexing_dance","FlexN, also spelled as Flexing, is a style of street dance from Brooklyn, New York that is characterized by rhythmic contortionist movement combined with waving, floor moves, and gliding.",flexing,YES,,,
,bn:02317267n,,"flexing, flexing_dance","FlexN, also spelled as Flexing, is a style of street dance from Brooklyn, New York that is characterized by rhythmic contortionist movement combined with waving, floor moves, and gliding.",flexing_dans,YES,,,
,bn:02354997n,,"flauto_d'amore, flûte_d'amour, flute_d'amour, liebesflöte, flute_d'amore","The flûte d'amour is an uncommon member of the Western concert flute family, pitched in A♭, A, or B♭ and is intermediate in size between the modern C concert flute and the alto flute in G. It is the alto member of the flute family.",flauto_d'amore,YES,,,
,bn:02354997n,,"flauto_d'amore, flûte_d'amour, flute_d'amour, liebesflöte, flute_d'amore","The flûte d'amour is an uncommon member of the Western concert flute family, pitched in A♭, A, or B♭ and is intermediate in size between the modern C concert flute and the alto flute in G. It is the alto member of the flute family.",flûte_d'amour,YES,,,
,bn:02354997n,,"flauto_d'amore, flûte_d'amour, flute_d'amour, liebesflöte, flute_d'amore","The flûte d'amour is an uncommon member of the Western concert flute family, pitched in A♭, A, or B♭ and is intermediate in size between the modern C concert flute and the alto flute in G. It is the alto member of the flute family.",flute_d'amour,YES,,,
,bn:02354997n,,"flauto_d'amore, flûte_d'amour, flute_d'amour, liebesflöte, flute_d'amore","The flûte d'amour is an uncommon member of the Western concert flute family, pitched in A♭, A, or B♭ and is intermediate in size between the modern C concert flute and the alto flute in G. It is the alto member of the flute family.",liebesflöte,YES,,,
,bn:02354997n,,"flauto_d'amore, flûte_d'amour, flute_d'amour, liebesflöte, flute_d'amore","The flûte d'amour is an uncommon member of the Western concert flute family, pitched in A♭, A, or B♭ and is intermediate in size between the modern C concert flute and the alto flute in G. It is the alto member of the flute family.",flute_d'amore,YES,,,
,bn:02300346n,,"flamenco_rumba, rumba_flamenca, rumba_flamenco, gipsy_rhumba","Rumba flamenca, also known as flamenco rumba or simply rumba, is a palo of flamenco music developed in Andalusia, Spain.",flamenco_rumba,YES,,,
